"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1449","1425125_at","Oit3","oncoprotein induced transcript 3","18302",0.0998843257450703,6.15778477086414,0.424551750746481,0.678156698671207,0.992630117217603,-4.97479037401345
"1450","1425127_at","Hsd3b2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2","15493",0.199049759483213,7.00455548031982,0.599026393152131,0.559525809347304,0.992630117217603,-4.92045623509945
"1451","1425129_a_at","Taldo1","transaldolase 1","21351",-0.10977704347326,10.0908552851839,-0.431045715690212,0.673548576639851,0.992630117217603,-4.9730840575664
"1452","1425148_a_at","Snx6","sorting nexin 6","72183",0.103225166985705,9.20606701747429,0.301686074593056,0.767698516394374,0.992630117217603,-5.00233469026554
"1453","1425149_a_at","Pdcl","phosducin-like","67466",-0.372072494945633,7.65823655116365,-1.41319940541974,0.181263834948152,0.992630117217603,-4.4665784561364
"1454","1425175_at","C1ql3","C1q-like 3","227580",0.269861017287474,7.81090942554779,1.05072325693757,0.312666531641781,0.992630117217603,-4.70454231807692
"1455","1425197_at","Ptpn2","protein tyrosine phosphatase, non-receptor type 2","19255",0.0105649345824084,7.24205456874358,0.0597596841340342,0.95326265696111,0.995881990932674,-5.02958939945397
"1456","1425208_at","Lbh","limb-bud and heart","77889",0.01045479849987,9.66782121453497,0.0401622610604652,0.968578527703371,0.998583617054427,-5.03020274193682
"1457","1425214_at","P2ry6","pyrimidinergic receptor P2Y, G-protein coupled, 6","233571",-0.124116645693737,8.80565784905706,-0.493857785874581,0.629706318135394,0.992630117217603,-4.95530451652765
"1458","1425225_at","Fcgr4","Fc receptor, IgG, low affinity IV","246256",-0.528604008870612,8.99381263984576,-2.17357001639519,0.0489557302026462,0.992630117217603,-3.85284776763145
"1459","1425241_a_at","Wsb1","WD repeat and SOCS box-containing 1","78889",-0.431805119623803,8.97590618181884,-1.93140271228291,0.0756965584358636,0.992630117217603,-4.05926021592745
"1460","1425245_a_at","Rgs11","regulator of G-protein signaling 11","50782",-0.0981629023678767,9.34238553727286,-0.507419264797062,0.620421837828802,0.992630117217603,-4.95116494385505
"1461","1425272_at","Emp2","epithelial membrane protein 2","13731",0.401879810399102,11.0748424629374,0.732122327533703,0.477181807417826,0.992630117217603,-4.86757412441834
"1462","1425276_at","Fbrs","fibrosin","14123",-0.407121011377924,8.11091540856381,-1.9271776957026,0.0762643310783018,0.992630117217603,-4.06279740796734
"1463","1425281_a_at","Tsc22d3","TSC22 domain family, member 3","14605",-0.20996263719401,10.1760972751544,-0.377768938307135,0.711743282363638,0.992630117217603,-4.98634437239891
"1464","1425288_at","Samd11","sterile alpha motif domain containing 11","231004",0.282182336583994,6.63574694509663,1.17099155111267,0.262773219300441,0.992630117217603,-4.63109748819909
"1465","1425294_at","Slamf8","SLAM family member 8","74748",-0.0155762234191119,7.82259840065643,-0.0842885420843383,0.934120699984462,0.995461297879057,-5.02848303709547
"1466","1425295_at","Rnase2a","ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)","93726",0.245000786550862,7.02350988927225,0.997287935259615,0.336959925895033,0.992630117217603,-4.73520745393387
"1467","1425310_a_at","Col26a1","collagen, type XXVI, alpha 1","140709",0.145691728953424,6.26773481372701,0.634709057639497,0.536710201456432,0.992630117217603,-4.90722247284793
"1468","1425326_at","Acly","ATP citrate lyase","104112",0.00150448959673888,10.1512689980458,0.00346451675815078,0.997288710523807,0.999936140164523,-5.03070429935474
"1469","1425327_at","Fam76a","family with sequence similarity 76, member A","230789",0.28241223643643,9.75731403725529,1.12376354047253,0.281585826538897,0.992630117217603,-4.6606458940985
"1470","1425329_a_at","Cyb5r3","cytochrome b5 reductase 3","109754",-0.229617951343563,10.0405552700682,-0.381498767648268,0.709041260856731,0.992630117217603,-4.98547099542587
"1471","1425332_at","Zfp106","zinc finger protein 106","20402",-0.26814169231282,10.1194458008684,-1.24747840758486,0.234388245208565,0.992630117217603,-4.58140409541179
"1472","1425338_at","Plcb4","phospholipase C, beta 4","18798",-0.0925592484282909,7.26916261920383,-0.25410238469112,0.803420664909096,0.992630117217603,-5.01055011863815
"1473","1425342_a_at","Kcnk3","potassium channel, subfamily K, member 3","16527",0.0455692688427511,7.68599014927679,0.149395145764586,0.883551570228159,0.995034819128511,-5.02372400720858
"1474","1425353_at","Enpp3","ectonucleotide pyrophosphatase/phosphodiesterase 3","209558",0.185944391374719,7.75717675940929,0.822465635468735,0.425750075772029,0.992630117217603,-4.82635580999243
"1475","1425367_at","Itgal","integrin alpha L","16408",-0.072628705172356,9.13920125642864,-0.241062031946094,0.813295103243511,0.992630117217603,-5.01255959569174
"1476","1425373_a_at","Psmg2","proteasome (prosome, macropain) assembly chaperone 2","107047",-0.18833841732577,8.53345836175422,-0.854216329121321,0.408564491561916,0.992630117217603,-4.81089116922188
"1477","1425374_at","Oas3","2'-5' oligoadenylate synthetase 3","246727",0.0219006574563991,9.66982813629607,0.0868341766811816,0.932136352586176,0.995461297879057,-5.02834666636157
"1478","1425380_at","Rasgrp4","RAS guanyl releasing protein 4","233046",-0.103797201342652,8.09523917010588,-0.455441801379067,0.656360630562007,0.992630117217603,-4.96645224876156
"1479","1425394_at","BC023105","cDNA sequence BC023105","667597",0.0188087592121251,7.23736479822033,0.0901545383700197,0.929548809606368,0.995461297879057,-5.02816270610887
"1480","1425396_a_at","Lck","lymphocyte protein tyrosine kinase","16818",-0.250791111568381,8.57396780862319,-0.764844338908673,0.458124852198206,0.992630117217603,-4.853128701638
"1481","1425405_a_at","Adar","adenosine deaminase, RNA-specific","56417",-0.0537653113498475,9.62681957188523,-0.251582531860553,0.805326074048326,0.992630117217603,-5.01094655750331
"1482","1425412_at","Nlrp3","NLR family, pyrin domain containing 3","216799",-0.0546547175682566,8.89386387856949,-0.237525774223206,0.815978653052779,0.992630117217603,-5.01308651438381
"1483","1425428_at","Hif3a","hypoxia inducible factor 3, alpha subunit","53417",0.213499626795313,9.43533710862837,0.781066705450121,0.448856650945558,0.992630117217603,-4.84576202670351
"1484","1425434_a_at","Msr1","macrophage scavenger receptor 1","20288",0.302206882277527,7.11724259911104,1.18752250735725,0.256422477339609,0.992630117217603,-4.62054650459924
"1485","1425441_at","Guca1b","guanylate cyclase activator 1B","107477",0.470181446558296,6.62334194920466,2.44799158165835,0.0294467713198552,0.992630117217603,-3.61348629472518
"1486","1425444_a_at","Tgfbr2","transforming growth factor, beta receptor II","21813",-0.114511164037403,10.2203363060126,-0.215885626079255,0.832452099042431,0.993165264887109,-5.01614329607475
"1487","1425445_a_at","Cldn18","claudin 18","56492",0.178466951213808,11.6776107578464,0.27257562568533,0.789492656365623,0.992630117217603,-5.00752496235304
"1488","1425450_at","Chil4","chitinase-like 4","104183",0.790231083251071,8.46782760889267,2.09467446298768,0.0565101078388651,0.992630117217603,-3.92078679143769
"1489","1425460_at","Mtmr2","myotubularin related protein 2","77116",-0.499590676463072,8.12400673792634,-2.34442050891738,0.0357275888955236,0.992630117217603,-3.70420332979371
"1490","1425464_at","Gata6","GATA binding protein 6","14465",-0.10668678578504,9.549497955922,-0.453729611397001,0.657560457155894,0.992630117217603,-4.96692907903133
"1491","1425476_at","Col4a5","collagen, type IV, alpha 5","12830",-0.237702343129644,9.56139140522439,-0.769546264685633,0.455426225101243,0.992630117217603,-4.85100743556676
"1492","1425485_at","Mtmr6","myotubularin related protein 6","219135",-0.220223338560826,8.58699353757688,-1.01420596479663,0.329125078402485,0.992630117217603,-4.72563466846695
"1493","1425488_at","Slu7","SLU7 splicing factor homolog (S. cerevisiae)","193116",-0.374647024068508,7.11659396976765,-1.05635199055322,0.310184466337973,0.992630117217603,-4.70123966941278
"1494","1425496_at","Abca3","ATP-binding cassette, sub-family A (ABC1), member 3","27410",-0.106258595322501,10.0573175721049,-0.297776933215872,0.770613713778333,0.992630117217603,-5.00306168928229
"1495","1425505_at","Mylk","myosin, light polypeptide kinase","107589",0.0867792781597885,10.7560282920534,0.27025518999667,0.79123814280289,0.992630117217603,-5.00791642675567
"1496","1425531_at","Znhit1","zinc finger, HIT domain containing 1","70103",-0.252833047907506,8.65501571735062,-0.768271188836903,0.456157051696167,0.992630117217603,-4.85158380824486
"1497","1425532_a_at","Bin1","bridging integrator 1","30948",-0.21618224402232,9.00392383990167,-0.767904412574073,0.456367411062189,0.992630117217603,-4.85174944729283
"1498","1425537_at","Ppm1a","protein phosphatase 1A, magnesium dependent, alpha isoform","19042",-0.275924309364211,6.73632456763214,-1.2412142358093,0.236617971526452,0.992630117217603,-4.58555656328041
"1499","1425538_x_at","Ceacam1","carcinoembryonic antigen-related cell adhesion molecule 1","26365",-0.531813451574278,8.53045366687843,-1.44636416993445,0.171926323812567,0.992630117217603,-4.4425244268413
"1500","1425542_a_at","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma","26931",-0.29764009061341,9.46593301556805,-1.05103320671292,0.312529475137564,0.992630117217603,-4.70436081030418
"1501","1425544_at","Plekha5","pleckstrin homology domain containing, family A member 5","109135",0.279826605002953,8.07531622998626,1.32738944040643,0.207387251441707,0.992630117217603,-4.52719776934214
"1502","1425548_a_at","Lst1","leukocyte specific transcript 1","16988",-0.671019787604603,9.96399608191241,-1.87265889059219,0.083946736210769,0.992630117217603,-4.10819768913521
"1503","1425562_s_at","Trnt1","tRNA nucleotidyl transferase, CCA-adding, 1","70047",-0.267897647273075,7.14268205984076,-1.06971697852065,0.304349419498995,0.992630117217603,-4.69334342762153
"1504","1425563_s_at","Pcdh10","protocadherin 10","18526",0.228938707659301,6.41554811888323,0.929621044071422,0.369632670751909,0.992630117217603,-4.77219947175431
"1505","1425568_a_at","Tmem33","transmembrane protein 33","67878",-0.279020364975372,8.50016191863687,-1.0588191996497,0.309101118858075,0.992630117217603,-4.69978775023793
"1506","1425577_at","Zmym5","zinc finger, MYM-type 5","219105",-0.137777202608945,8.28775433386649,-0.602171319144559,0.55749390555514,0.992630117217603,-4.91931817107857
"1507","1425582_a_at","Emcn","endomucin","59308",-0.128136357369524,9.72871085232045,-0.436631233677482,0.669596027337947,0.992630117217603,-4.97159656000184
"1508","1425595_at","Gabbr1","gamma-aminobutyric acid (GABA) B receptor, 1","54393",0.158348449437628,7.22028056067586,0.777623624562367,0.450813749298982,0.992630117217603,-4.84733683103043
"1509","1425611_a_at","Cux1","cut-like homeobox 1","13047",0.0877658037007762,8.55667181329909,0.269368966530938,0.791905091086178,0.992630117217603,-5.00806506623058
"1510","1425617_at","Dhx9","DEAH (Asp-Glu-Ala-His) box polypeptide 9","13211",-0.40729669473481,7.79516321429837,-1.94746443918755,0.0735731672544099,0.992630117217603,-4.04578978296733
"1511","1425620_at","Tgfbr3","transforming growth factor, beta receptor III","21814",-0.024740787415972,9.32368679279393,-0.0887281821065947,0.930660262249668,0.995461297879057,-5.02824257570681
"1512","1425631_at","Ppp1r3c","protein phosphatase 1, regulatory subunit 3C","53412",0.0257674900218028,8.11946082296551,0.113669548823963,0.9112492941975,0.995461297879057,-5.02666279557629
"1513","1425639_at","Adap2","ArfGAP with dual PH domains 2","216991",0.32239981372509,7.35429438195562,1.09770601963424,0.292394874197851,0.992630117217603,-4.67656210450391
"1514","1425644_at","Lepr","leptin receptor","16847",-0.211626408950359,8.42564940709319,-0.769832740641517,0.455262129189917,0.992630117217603,-4.85087782480192
"1515","1425645_s_at","Cyp2b10","cytochrome P450, family 2, subfamily b, polypeptide 10","13088",-0.0727166232041938,11.6610948554369,-0.24210517807337,0.812503960891476,0.992630117217603,-5.01240269370835
"1516","1425652_s_at","Rbpms","RNA binding protein gene with multiple splicing","19663",-0.293962285792452,9.11657638978254,-0.615446607032003,0.548961417236395,0.992630117217603,-4.91445374396848
"1517","1425654_a_at","Lima1","LIM domain and actin binding 1","65970",0.16343016920615,9.10065443930239,0.647109172357563,0.528905658496187,0.992630117217603,-4.9024596910321
"1518","1425660_at","Btbd3","BTB (POZ) domain containing 3","228662",-0.110824675432987,8.91439688268395,-0.423860927028196,0.678647706143032,0.992630117217603,-4.97497042663971
"1519","1425664_at","Klhl20","kelch-like 20","226541",-0.0454240247376143,6.91105259084202,-0.18276329621929,0.857824006591087,0.994603195841335,-5.0202620994103
"1520","1425668_a_at","St3gal4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4","20443",-0.153076125154939,9.8161404620122,-0.545917221718718,0.594435763801734,0.992630117217603,-4.93883875286763
"1521","1425676_a_at","Elovl1","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1","54325",-0.0060098899208807,12.0874788967648,-0.0192532376618254,0.984933616412344,0.99914369052923,-5.0305919242393
"1522","1425678_a_at","Snrk","SNF related kinase","20623",0.0073229766256766,10.3833610863908,0.0345195457106136,0.972991136801682,0.998583617054427,-5.03033475075768
"1523","1425679_a_at","Mapk8ip1","mitogen-activated protein kinase 8 interacting protein 1","19099",0.00310445517838254,7.99910124695838,0.0153568917915993,0.987982362785707,0.99914369052923,-5.0306341729232
"1524","1425694_at","Tbx5","T-box 5","21388",0.286754881272983,7.83675652794205,0.933823875552375,0.367540963464959,0.992630117217603,-4.76996337455309
"1525","1425702_a_at","Enpp5","ectonucleotide pyrophosphatase/phosphodiesterase 5","83965",-0.227897945765408,9.61993083339451,-1.05687670976424,0.309953828311793,0.992630117217603,-4.7009310977823
"1526","1425711_a_at","Akt1","thymoma viral proto-oncogene 1","11651",-0.196767290774876,9.47178328709885,-0.318820595735846,0.754964574369145,0.992630117217603,-4.99903858838047
"1527","1425714_a_at","Nfam1","Nfat activating molecule with ITAM motif 1","74039",-0.220421411755328,7.73835728709386,-0.777106559422959,0.451108123407872,0.992630117217603,-4.84757280365008
"1528","1425718_a_at","Ivns1abp","influenza virus NS1A binding protein","117198",-0.421711382962489,10.8321522969244,-1.53385526894434,0.149212211457665,0.992630117217603,-4.37751716736975
"1529","1425719_a_at","Nmi","N-myc (and STAT) interactor","64685",-0.265620896499836,9.42289041220032,-1.05056143024472,0.312738107296313,0.992630117217603,-4.70463706795836
"1530","1425742_a_at","Tsc22d1","TSC22 domain family, member 1","21807",-0.0185711666170629,11.8934058053719,-0.088359297067613,0.930947731492857,0.995461297879057,-5.0282630246862
"1531","1425745_a_at","Tacc2","transforming, acidic coiled-coil containing protein 2","57752",-0.0267681325506146,10.6238460602186,-0.130411050620961,0.898252374770828,0.995461297879057,-5.02538464927673
"1532","1425750_a_at","Jak3","Janus kinase 3","16453",-0.096556913383532,9.8526135476841,-0.480572156729253,0.638865944721897,0.992630117217603,-4.95925682054729
"1533","1425751_at","Slc22a26","solute carrier family 22 (organic cation transporter), member 26","236149",0.223977969445714,7.83366665796433,0.98411088280471,0.343154674988428,0.992630117217603,-4.74257477514428
"1534","1425753_a_at","Ung","uracil DNA glycosylase","22256",-0.303558517452125,6.07324409329969,-1.47437638842313,0.164356370608975,0.992630117217603,-4.42195002211487
"1535","1425755_at","Mtcp1","mature T cell proliferation 1","17763",-0.232612118690799,5.64294919779997,-1.02290700591715,0.325147391268571,0.992630117217603,-4.72066192267135
"1536","1425772_at","Col4a4","collagen, type IV, alpha 4","12829",0.196994478851577,8.37871915766859,0.787042058341912,0.445473011092278,0.992630117217603,-4.84301463394892
"1537","1425780_a_at","Tmem167","transmembrane protein 167","66074",-0.29327508224803,10.086435227837,-1.27886602498035,0.223465974685015,0.992630117217603,-4.56038254028944
"1538","1425782_at","Plcb1","phospholipase C, beta 1","18795",-0.13234486186184,7.23339906282414,-0.580528900999511,0.571557738376283,0.992630117217603,-4.92703842669359
"1539","1425793_a_at","Rorc","RAR-related orphan receptor gamma","19885",0.0379217966066099,6.60023837575709,0.165905059628479,0.870802917632522,0.994603195841335,-5.02209753304953
"1540","1425797_a_at","Syk","spleen tyrosine kinase","20963",-0.327990828359668,7.00404506208081,-0.75220344023103,0.465429615860693,0.992630117217603,-4.85877505593722
"1541","1425806_a_at","Med21","mediator complex subunit 21","108098",-0.223869408461009,8.20750869730386,-0.922933385733243,0.372978099572137,0.992630117217603,-4.77574054329245
"1542","1425831_at","Zfp101","zinc finger protein 101","22643",0.349927977288663,7.1463163354528,1.47971081307287,0.162947083653905,0.992630117217603,-4.41800593105875
"1543","1425837_a_at","Noct","nocturnin","12457",-0.23727095580137,7.96932949284112,-0.791748121587266,0.442819614152248,0.992630117217603,-4.84083803999524
"1544","1425840_a_at","Sema3f","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F","20350",-0.0882080418830657,10.4162753322088,-0.232396311702607,0.819875524399973,0.992630117217603,-5.01383715726685
"1545","1425863_a_at","Ptpro","protein tyrosine phosphatase, receptor type, O","19277",-0.406958905499497,6.87807788839575,-1.41833501012864,0.179790878184925,0.992630117217603,-4.46287573644461
"1546","1425871_a_at","Igk-V28","immunoglobulin kappa chain variable 28 (V28)","16114",-0.216552942877337,7.53564769269677,-0.868212963851291,0.401137313124939,0.992630117217603,-4.80391630961771
"1547","1425874_at","Hoxc13","homeobox C13","15422",0.0489035988921467,7.06076646097059,0.195180668502299,0.848291279432925,0.994603195841335,-5.01879749843208
"1548","1425884_at","Rpf2","ribosome production factor 2 homolog","67239",0.262559606355573,8.57555182002052,1.07442441096962,0.302313731172372,0.992630117217603,-4.69054409267197
"1549","1425886_at","Fev","FEV transcription factor, ETS family member","260298",0.22492762983766,7.99861549183903,1.00022405141761,0.335590636650849,0.992630117217603,-4.73355524887027
"1550","1425890_at","Ly6i","lymphocyte antigen 6 complex, locus I","57248",-0.22750443501697,9.30966718355992,-1.09731755131269,0.292558347750227,0.992630117217603,-4.676797263217
"1551","1425896_a_at","Fbn1","fibrillin 1","14118",-0.127893709085738,10.0191305126499,-0.404171620588603,0.692705496170053,0.992630117217603,-4.97998347225483
"1552","1425902_a_at","Nfkb2","nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100","18034",-0.255587229756161,9.17889392137936,-1.08315872879133,0.298563548393679,0.992630117217603,-4.68532529325332
"1553","1425914_a_at","Armcx1","armadillo repeat containing, X-linked 1","78248",-0.0827169873628382,8.83209408217581,-0.294255622637456,0.773242802845245,0.992630117217603,-5.0037086010946
"1554","1425919_at","Ndufa12","NADH:ubiquinone oxidoreductase subunit A12","66414",0.24929628892377,5.60659122460068,1.06241159501275,0.307528713623032,0.992630117217603,-4.69766901347445
"1555","1425942_a_at","Gpm6b","glycoprotein m6b","14758",0.336537565664768,9.80327697920674,1.04240082351797,0.316363202373027,0.992630117217603,-4.70940045789837
"1556","1425951_a_at","Clec4n","C-type lectin domain family 4, member n","56620",-0.286113128527288,7.08443151827401,-0.768976651380427,0.455752615273676,0.992630117217603,-4.85126502125559
"1557","1425956_a_at","Cdadc1","cytidine and dCMP deaminase domain containing 1","71891",-0.0590392649371765,8.41916376199127,-0.284246017670296,0.780732025114963,0.992630117217603,-5.0055062449889
"1558","1425967_a_at","Mcpt4","mast cell protease 4","17227",0.0178738139282411,7.34644147029082,0.0819933674627931,0.935910204852165,0.995461297879057,-5.0286025177732
"1559","1425981_a_at","Rbl2","RB transcriptional corepressor like 2","19651",-0.341266501418808,8.30208431545037,-1.47313032459804,0.164687040978963,0.992630117217603,-4.42287012983382
"1560","1425988_a_at","Hipk1","homeodomain interacting protein kinase 1","15257",0.0352289364739722,8.15307351457846,0.135498984422911,0.894308328972917,0.995461297879057,-5.02496159180943
"1561","1425991_a_at","Kank2","KN motif and ankyrin repeat domains 2","235041",0.537452833165025,9.38916832800866,1.22193872465376,0.243584396632468,0.992630117217603,-4.59824303875907
"1562","1426002_a_at","Cdc7","cell division cycle 7 (S. cerevisiae)","12545",0.101312621928352,6.57796245759372,0.528844133515792,0.605891434944189,0.992630117217603,-4.94440967710003
"1563","1426013_s_at","Plekha4","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4","69217",0.147862670547929,8.2821731161577,0.915962167132814,0.376487663172542,0.992630117217603,-4.77940936087618
"1564","1426026_at","Prpf6","pre-mRNA splicing factor 6","68879",0.177187281601476,7.42515481613728,0.831457526807549,0.420835648158178,0.992630117217603,-4.82202690176707
"1565","1426048_s_at","Tfap2a","transcription factor AP-2, alpha","21418",0.175212891724767,7.32295515575934,0.698699237805089,0.497140621328134,0.992630117217603,-4.88174981872077
"1566","1426062_a_at","Casp7","caspase 7","12369",-0.0632616072981627,9.50533019454582,-0.312976460500362,0.759299631012252,0.992630117217603,-5.00018282383883
"1567","1426084_a_at","Tor1aip1","torsin A interacting protein 1","208263",0.0244650182026191,9.08085833638672,0.0964829624379444,0.924619431920212,0.995461297879057,-5.02779300963214
"1568","1426085_a_at","Pxn","paxillin","19303",-0.111320306461081,9.11410288719098,-0.238433398338374,0.815289654809969,0.992630117217603,-5.01295200772936
"1569","1426101_at","Gm10997","predicted gene 10997","100379607",0.21978477693645,6.25799272996957,0.967962740687098,0.350856699668894,0.992630117217603,-4.75149619573289
"1570","1426114_at","Hnrnpab","heterogeneous nuclear ribonucleoprotein A/B","15384",-0.024199489249991,12.1623118501628,-0.0728214479111976,0.943064899969324,0.995461297879057,-5.02904710060208
"1571","1426127_x_at","Klra18","killer cell lectin-like receptor, subfamily A, member 18","93970",-0.295085046890762,8.85695200031004,-1.52680345266605,0.150943264916077,0.992630117217603,-4.3828365328725
"1572","1426133_a_at","Mitd1","MIT, microtubule interacting and transport, domain containing 1","69028",-0.0324512028638768,8.05351265698989,-0.173098542559706,0.865259755877556,0.994603195841335,-5.02133591106428
"1573","1426147_s_at","Cldn10","claudin 10","58187",-0.00321670049344114,9.67087003984088,-0.0130395666293374,0.989795680332396,0.99914369052923,-5.03065478911307
"1574","1426162_a_at","Rpl7","ribosomal protein L7","19989",-0.265286803848783,11.9091874908663,-0.99234959113003,0.339272036263493,0.992630117217603,-4.73797763953242
"1575","1426169_a_at","Lat2","linker for activation of T cells family, member 2","56743",-0.24706192441645,8.38232479395312,-1.32773749497709,0.207275397623442,0.992630117217603,-4.52695680156468
"1576","1426180_a_at","Smr2","submaxillary gland androgen regulated protein 2","20600",0.350632896257006,9.57834200855347,1.60530813553353,0.132610357863305,0.992630117217603,-4.32287904567593
"1577","1426184_a_at","Pdcd6ip","programmed cell death 6 interacting protein","18571",-0.38888324796333,8.26144449038673,-1.27019198297791,0.226442908049732,0.992630117217603,-4.56622741526031
"1578","1426191_a_at","Bcl2l1","BCL2-like 1","12048",0.0442785019796519,7.90940818914638,0.158087790425062,0.876834817475263,0.994603195841335,-5.02288876696772
"1579","1426195_a_at","Cst3","cystatin C","13010",0.0256574294525276,12.5770174337771,0.107754314829245,0.915848034714133,0.995461297879057,-5.02707260121979
"1580","1426205_at","Ppp1cb","protein phosphatase 1 catalytic subunit beta","19046",-0.0399434550188484,10.4091729679057,-0.136551420615837,0.893492866851052,0.995461297879057,-5.0248720699174
"1581","1426208_x_at","Plagl1","pleiomorphic adenoma gene-like 1","22634",-0.12723226172281,11.3034985170151,-0.635511186280535,0.536203390896156,0.992630117217603,-4.9069169261573
"1582","1426215_at","Ddc","dopa decarboxylase","13195",0.13311198449402,7.17725100835957,0.480941628349111,0.6386103712965,0.992630117217603,-4.95914829043781
"1583","1426221_at","Vwa5a","von Willebrand factor A domain containing 5A","67776",-0.162781212667573,10.5731181241423,-0.667002734742258,0.51652101412387,0.992630117217603,-4.89464383592113
"1584","1426234_s_at","Ap1ar","adaptor-related protein complex 1 associated regulatory protein","211556",-0.264823128525759,9.26594403966024,-1.25610177253854,0.231346057702517,0.992630117217603,-4.5756642235787
"1585","1426239_s_at","Arrb2","arrestin, beta 2","216869",-0.360981201566226,9.06043108137101,-1.99759421918338,0.0672917191058161,0.992630117217603,-4.00351935445376
"1586","1426254_at","Tm2d1","TM2 domain containing 1","94043",-0.366645927981159,8.55434461014222,-1.54902254397737,0.145546393388947,0.992630117217603,-4.3660306372885
"1587","1426258_at","Sorl1","sortilin-related receptor, LDLR class A repeats-containing","20660",0.0632772067857417,10.4665540402068,0.211141631435499,0.836074781178639,0.993165264887109,-5.01677482494494
"1588","1426276_at","Ifih1","interferon induced with helicase C domain 1","71586",-0.190998973504026,10.2187090432946,-0.856799362533417,0.407186967589526,0.992630117217603,-4.80961118940045
"1589","1426278_at","Ifi27l2a","interferon, alpha-inducible protein 27 like 2A","76933",0.248803600912105,10.9847561086773,0.571706355483253,0.577344690837479,0.992630117217603,-4.93011042890597
"1590","1426288_at","Lrp4","low density lipoprotein receptor-related protein 4","228357",-0.0268286064248162,8.83925879143837,-0.132396417225666,0.896713024507959,0.995461297879057,-5.02522148637604
"1591","1426293_at","Zfp790","zinc finger protein 790","233056",0.0585656754989206,6.19441426575906,0.237210484851602,0.816218033757763,0.992630117217603,-5.01313312057498
"1592","1426299_at","Snx20","sorting nexin 20","71607",-0.0586654390466546,8.77026945010848,-0.24334071973044,0.811567179302307,0.992630117217603,-5.01221598790879
"1593","1426301_at","Alcam","activated leukocyte cell adhesion molecule","11658",0.446526102953408,10.4319497141653,1.30832806803897,0.213588124266085,0.992630117217603,-4.54033123203907
"1594","1426302_at","Tmprss4","transmembrane protease, serine 4","214523",0.0493804826982274,8.09921178469165,0.302189185953861,0.767323592978657,0.992630117217603,-5.00224044954616
"1595","1426307_at","Cyb5r4","cytochrome b5 reductase 4","266690",-0.252979979088215,10.1600532212055,-1.29293909741021,0.218702843732269,0.992630117217603,-4.55084270767802
"1596","1426310_at","Zdhhc5","zinc finger, DHHC domain containing 5","228136",-0.146910872930338,8.80764827854589,-0.557314678141052,0.586850463139017,0.992630117217603,-4.93502762586683
"1597","1426321_at","Tbx4","T-box 4","21387",-0.0158052860065823,9.66041751036957,-0.0375967097445218,0.970584666955395,0.998583617054427,-5.03026523415003
"1598","1426326_at","Zfp91","zinc finger protein 91","109910",0.00766862834592796,7.88123965698851,0.0239178644337311,0.981284047077287,0.99914369052923,-5.03052883511924
"1599","1426343_at","Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)","68292",-0.494381005268517,10.1876229436483,-1.50913295820584,0.155356281283262,0.992630117217603,-4.39610593785977
"1600","1426348_at","Col4a1","collagen, type IV, alpha 1","12826",0.00118619999190983,12.3959469054303,0.00465875709398373,0.996354118638398,0.999443223170883,-5.03070125994701
"1601","1426351_at","Hspd1","heat shock protein 1 (chaperonin)","15510",-0.169857570500019,11.221051492767,-0.975290680198195,0.347346466414935,0.992630117217603,-4.74746238676368
"1602","1426358_at","Taok1","TAO kinase 1","216965",0.152378540927643,8.55830521376263,0.436863465285202,0.669431911051865,0.992630117217603,-4.97153431603529
"1603","1426368_at","Rin2","Ras and Rab interactor 2","74030",-0.174259889595316,9.70004818774272,-0.515809584798068,0.614711239030214,0.992630117217603,-4.94855082734271
"1604","1426371_at","Far1","fatty acyl CoA reductase 1","67420",-0.0559749380818779,8.50168665577246,-0.13699212161126,0.893151434645446,0.995461297879057,-5.02483437828924
"1605","1426381_at","Pprc1","peroxisome proliferative activated receptor, gamma, coactivator-related 1","226169",-0.0428805591873136,8.46559281873422,-0.216283948844811,0.83214810571069,0.993165264887109,-5.01608963857574
"1606","1426398_at","Ube2w","ubiquitin-conjugating enzyme E2W (putative)","66799",-0.203451289501652,9.48033596348664,-1.00017348490135,0.335614184902443,0.992630117217603,-4.73358373617197
"1607","1426402_at","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein","56403",-0.217687264080054,8.99329197071363,-0.869303326255565,0.400562554445852,0.992630117217603,-4.80336894385198
"1608","1426433_at","Myct1","myc target 1","68632",0.0993626902206364,7.41536779689666,0.295077654996928,0.772628792965101,0.992630117217603,-5.00355825815933
